
Standard & Poors 500 Index,Last: 4600.4502,Change:  -62.3998
"Date: January 18, 2022, 3:17 PM EST",Bid: 4599.6602,Ask: 4601.6201,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Jan 18 2022,SPXW220118C04670000,0.05,-17.75,0,0.05,5479,0.5314,0.0034,0.0004,646,4670.00,SPXW220118P04670000,70.13,43.78,69.1,69.9,204,0,-0.9966,0.0004,554
Tue Jan 18 2022,SPXW220118C04675000,0.05,-15.35,0,0.05,3305,0.5652,0.0032,0.0004,1506,4675.00,SPXW220118P04675000,75.18,46.23,74.1,74.9,111,0,-0.9968,0.0004,1054
Tue Jan 18 2022,SPXW220118C04680000,0.05,-13.2,0,0.05,3822,0.5988,0.003,0.0003,509,4680.00,SPXW220118P04680000,80.1,48.35,79.1,79.9,235,0,-0.997,0.0003,559
Tue Jan 18 2022,SPXW220118C04685000,0.05,-11.2,0,0.05,1540,0.6322,0.0029,0.0003,1657,4685.00,SPXW220118P04685000,90.88,56.08,84.1,84.9,128,0,-0.9971,0.0003,286
Tue Jan 18 2022,SPXW220118C04690000,0.05,-9.4,0,0.05,2017,0.6654,0.0027,0.0003,622,4690.00,SPXW220118P04690000,87.47,49.47,89.1,89.9,200,0,-0.9973,0.0003,344
Tue Jan 18 2022,SPXW220118C04695000,0.05,-7.85,0,0.05,903,0.6984,0.0026,0.0002,399,4695.00,SPXW220118P04695000,93.7,52.25,94.1,94.9,65,0,-0.9974,0.0002,210
Tue Jan 18 2022,SPXW220118C04700000,0.05,-6.5,0,0.05,2066,0.7312,0.0025,0.0002,2106,4700.00,SPXW220118P04700000,97.1,52,99.1,99.9,149,0,-0.9975,0.0002,630
Tue Jan 18 2022,SPXW220118C04705000,0.05,-5.3,0,0.05,1390,0.7639,0.0024,0.0002,543,4705.00,SPXW220118P04705000,132.16,83.26,104.1,104.9,106,0,-0.9976,0.0002,188
Tue Jan 18 2022,SPXW220118C04710000,0.05,-4.25,0,0.05,925,0.7964,0.0023,0.0002,915,4710.00,SPXW220118P04710000,109.93,57.03,109.1,109.9,269,0,-0.9977,0.0002,469
Tue Jan 18 2022,SPXW220118C04715000,0.05,-3.45,0,0.05,935,0.8288,0.0022,0.0002,721,4715.00,SPXW220118P04715000,126.08,69.03,111.9,116.1,105,0,-0.9978,0.0002,231
Tue Jan 18 2022,SPXW220118C04720000,0.05,-2.725,0,0.05,1367,0.8611,0.0022,0.0002,774,4720.00,SPXW220118P04720000,121.02,58.77,116.6,122,165,0,-0.9978,0.0002,348
Tue Jan 18 2022,SPXW220118C04725000,0.05,-2.125,0,0.05,730,0.8932,0.0021,0.0001,1630,4725.00,SPXW220118P04725000,124.33,57.73,121.6,127,141,0,-0.9979,0.0001,450
Tue Jan 18 2022,SPXW220118C04730000,0.05,-1.675,0,0.05,489,0.9251,0.002,0.0001,929,4730.00,SPXW220118P04730000,135.71,64.56,126.6,132,289,0,-0.998,0.0001,403
Tue Jan 18 2022,SPXW220118C04735000,0.05,-1.275,0,0.05,268,0.9569,0.002,0.0001,1045,4735.00,SPXW220118P04735000,147.08,71.33,131.6,137,69,0,-0.998,0.0001,139
Tue Jan 18 2022,SPXW220118C04740000,0.05,-0.975,0,0.05,293,0.9886,0.0019,0.0001,1244,4740.00,SPXW220118P04740000,164.25,83.85,136.6,142,126,0,-0.9981,0.0001,161
Tue Jan 18 2022,SPXW220118C04745000,0.05,-0.725,0,0.05,114,1.0202,0.0019,0.0001,1588,4745.00,SPXW220118P04745000,162.78,77.28,141.6,147,50,0,-0.9981,0.0001,142
Tue Jan 18 2022,SPXW220118C04750000,0.05,-0.525,0,0.05,545,1.0517,0.0018,0.0001,2979,4750.00,SPXW220118P04750000,160.22,70.12,146.6,152,99,0,-0.9982,0.0001,210
Tue Jan 18 2022,SPXW220118C04755000,0.05,-0.4,0,0.05,125,1.083,0.0018,0.0001,1008,4755.00,SPXW220118P04755000,164.23,69.28,151.6,157,32,0,-0.9982,0.0001,125
Tue Jan 18 2022,SPXW220118C04760000,0.05,-0.275,0,0.05,252,1.1143,0.0017,0.0001,759,4760.00,SPXW220118P04760000,172.13,72.43,156.6,162,525,0,-0.9983,0.0001,733
Tue Jan 18 2022,SPXW220118C04765000,0.05,-0.2,0,0.05,74,1.1454,0.0017,0.0001,534,4765.00,SPXW220118P04765000,176.39,70.99,161.6,167,79,0,-0.9983,0.0001,160
Tue Jan 18 2022,SPXW220118C04770000,0.05,-0.15,0,0.05,48,1.1765,0.0016,0.0001,1177,4770.00,SPXW220118P04770000,196.06,86.51,166.6,172,24,0,-0.9984,0.0001,347
Tue Jan 18 2022,SPXW220118C04775000,0.05,-0.1,0,0.05,20,1.2074,0.0016,0.0001,2211,4775.00,SPXW220118P04775000,195.47,80.97,171.6,177,177,0,-0.9984,0.0001,685
Tue Jan 18 2022,SPXW220118C04780000,0.05,-0.075,0,0.05,73,1.2382,0.0016,0.0001,899,4780.00,SPXW220118P04780000,191.41,71.16,176.6,182,409,0,-0.9984,0.0001,582
Tue Jan 18 2022,SPXW220118C04785000,0.05,-0.05,0,0.05,10,1.2694,0.0015,0.0001,691,4785.00,SPXW220118P04785000,204.17,79.67,181.6,187,18,0,-0.9985,0.0001,90
Tue Jan 18 2022,SPXW220118C04790000,0.05,-0.05,0,0.05,4,1.3001,0.0015,0.0001,981,4790.00,SPXW220118P04790000,202.48,72.93,186.6,192,8,0,-0.9985,0.0001,208
Tue Jan 18 2022,SPXW220118C04795000,0.05,-0.025,0,0.05,26,1.3306,0.0015,0.0001,391,4795.00,SPXW220118P04795000,210.34,75.94,191.6,197,4,0,-0.9985,0.0001,248
Tue Jan 18 2022,SPXW220118C04800000,0.05,-0.025,0,0.05,85,1.361,0.0014,0.0001,2577,4800.00,SPXW220118P04800000,203.2,63.7,196.6,202,32,0,-0.9986,0.0001,156
Tue Jan 18 2022,SPXW220118C04805000,0.05,-0.025,0,0.05,47,1.3914,0.0014,0.0001,587,4805.00,SPXW220118P04805000,217.53,73.03,201.6,207,11,0,-0.9986,0.0001,22
Tue Jan 18 2022,SPXW220118C04810000,0.05,0,0,0.05,33,1.4216,0.0014,0.0001,554,4810.00,SPXW220118P04810000,224.74,75.24,206.6,212,2,0,-0.9986,0.0001,43
Tue Jan 18 2022,SPXW220118C04815000,0.05,0,0,0.05,45,1.4518,0.0014,0.0001,407,4815.00,SPXW220118P04815000,177.88,0,211.6,217,0,0,-0.9986,0.0001,45
Tue Jan 18 2022,SPXW220118C04820000,0.05,0,0,0.05,32,1.4819,0.0013,0.0001,800,4820.00,SPXW220118P04820000,234.78,75.18,216.6,222,1,0,-0.9987,0.0001,23
Tue Jan 18 2022,SPXW220118C04825000,0.05,0.025,0,0.05,33,1.5119,0.0013,0.0001,5854,4825.00,SPXW220118P04825000,187.36,0,221.6,227,0,0,-0.9987,0.0001,169
Tue Jan 18 2022,SPXW220118C04830000,0.05,0,0,0.05,0,1.5419,0.0013,0.0001,347,4830.00,SPXW220118P04830000,101.29,0,226.6,232,0,0,-0.9987,0.0001,7
Tue Jan 18 2022,SPXW220118C04835000,0.05,0,0,0.05,0,1.5718,0.0013,0,256,4835.00,SPXW220118P04835000,169.4,0,231.6,237,0,0,-0.9987,0,11
Tue Jan 18 2022,SPXW220118C04840000,0.05,0,0,0.05,0,1.6015,0.0012,0,399,4840.00,SPXW220118P04840000,199.67,0,236.6,242,0,0,-0.9988,0,1
Tue Jan 18 2022,SPXW220118C04845000,0.05,0,0,0.05,0,1.6312,0.0012,0,670,4845.00,SPXW220118P04845000,155.23,0,241.6,247,0,0,-0.9988,0,19
Tue Jan 18 2022,SPXW220118C04850000,0.05,0,0,0.05,0,1.6609,0.0012,0,741,4850.00,SPXW220118P04850000,238.72,49.37,246.6,252,15,0,-0.9988,0,102
Tue Jan 18 2022,SPXW220118C04855000,0.05,0,0,0.05,0,1.6904,0.0012,0,661,4855.00,SPXW220118P04855000,124.86,0,251.6,257,0,0,-0.9988,0,7
Tue Jan 18 2022,SPXW220118C04860000,0.05,0.025,0,0.05,40,1.7199,0.0012,0,516,4860.00,SPXW220118P04860000,266.51,67.26,256.6,262,1,0,-0.9988,0,1
Tue Jan 18 2022,SPXW220118C04865000,0.05,0,0,0.05,0,1.7494,0.0011,0,367,4865.00,SPXW220118P04865000,100.16,0,261.6,267,0,0,-0.9989,0,2
Tue Jan 18 2022,SPXW220118C04870000,0.05,0,0,0.05,0,1.7787,0.0011,0,587,4870.00,SPXW220118P04870000,174,0,266.6,272,0,0,-0.9989,0,6
Tue Jan 18 2022,SPXW220118C04875000,0.05,0,0,0.05,0,1.808,0.0011,0,392,4875.00,SPXW220118P04875000,234.26,0,271.6,277,0,0,-0.9989,0,3
Tue Jan 18 2022,SPXW220118C04880000,0.1,0,0,0.05,0,1.8372,0.0011,0,386,4880.00,SPXW220118P04880000,0,0,276.6,282,0,0,-0.9989,0,0
Tue Jan 18 2022,SPXW220118C04885000,0.05,0,0,0.05,0,1.8663,0.0011,0,154,4885.00,SPXW220118P04885000,0,0,281.6,287,0,0,-0.9989,0,0
Tue Jan 18 2022,SPXW220118C04890000,0.05,0.025,0,0.05,2,1.8954,0.0011,0,460,4890.00,SPXW220118P04890000,211.37,0,286.6,292,0,0,-0.9989,0,10
Tue Jan 18 2022,SPXW220118C04895000,0.05,0,0,0.05,0,1.9244,0.001,0,363,4895.00,SPXW220118P04895000,111.41,0,291.6,297,0,0,-0.999,0,2
Tue Jan 18 2022,SPXW220118C04900000,0.05,0.025,0,0.05,1,1.9534,0.001,0,939,4900.00,SPXW220118P04900000,205,0,296.6,302,0,0,-0.999,0,48
Tue Jan 18 2022,SPXW220118C04905000,0.05,0,0,0.05,0,1.9822,0.001,0,121,4905.00,SPXW220118P04905000,0,0,301.6,307,0,0,-0.999,0,0
Tue Jan 18 2022,SPXW220118C04910000,0.05,0,0,0.05,0,2.0111,0.001,0,111,4910.00,SPXW220118P04910000,305.45,0,306.6,312,0,0,-0.999,0,20
Tue Jan 18 2022,SPXW220118C04915000,0.05,0,0,0.05,0,2.0398,0.001,0,258,4915.00,SPXW220118P04915000,0,0,311.6,317,0,0,-0.999,0,0
Tue Jan 18 2022,SPXW220118C04920000,0.05,0,0,0.05,0,2.0685,0.001,0,145,4920.00,SPXW220118P04920000,237.97,0,316.6,322,0,0,-0.999,0,2
Tue Jan 18 2022,SPXW220118C04925000,0.05,0,0,0.05,0,2.0972,0.0008,0,123,4925.00,SPXW220118P04925000,243.02,0,321.6,327,0,0,-0.9992,0,7
Tue Jan 18 2022,SPXW220118C04930000,0.15,0,0,0.05,0,2.1257,0.0007,0,78,4930.00,SPXW220118P04930000,317.8,49.1,326.6,332,20,0,-0.9993,0,40
Tue Jan 18 2022,SPXW220118C04935000,0.05,0,0,0.05,0,2.1542,0.0006,0,23,4935.00,SPXW220118P04935000,0,0,331.6,337,0,0,-0.9994,0,0
Tue Jan 18 2022,SPXW220118C04940000,0.05,0,0,0.05,0,2.1827,0.0005,0,81,4940.00,SPXW220118P04940000,327.8,49.1,336.6,342,20,0,-0.9995,0,40
Tue Jan 18 2022,SPXW220118C04950000,0.07,0,0,0.05,0,2.2394,0.0004,0,140,4950.00,SPXW220118P04950000,241.06,0,346.6,352,0,0,-0.9996,0,1
Tue Jan 18 2022,SPXW220118C04960000,0.07,0,0,0.05,0,2.2964,0.0003,0,239,4960.00,SPXW220118P04960000,0,0,356.6,362,0,0,-0.9997,0,0
Tue Jan 18 2022,SPXW220118C04970000,0.08,0,0,0.05,0,2.3528,0.0002,0,329,4970.00,SPXW220118P04970000,0,0,366.6,372,0,0,-0.9998,0,0
Tue Jan 18 2022,SPXW220118C04975000,0.05,0,0,0.05,0,2.3809,0.0001,0,142,4975.00,SPXW220118P04975000,0,0,371.6,377,0,0,-0.9998,0,0
Tue Jan 18 2022,SPXW220118C04980000,0.15,0,0,0.05,0,2.4089,0.0001,0,183,4980.00,SPXW220118P04980000,0,0,376.6,382,0,0,-0.9999,0,0
Tue Jan 18 2022,SPXW220118C04990000,0.05,0,0,0.05,0,2.4648,0.0001,0,400,4990.00,SPXW220118P04990000,0,0,386.6,392,0,0,-0.9999,0,0
Tue Jan 18 2022,SPXW220118C05000000,0.05,0,0,0.05,0,2.5205,0.0001,0,282,5000.00,SPXW220118P05000000,367,0,396.6,402,0,0,-0.9999,0,1
Tue Jan 18 2022,SPXW220118C05010000,0.15,0,0,0.05,0,2.576,0,0,55,5010.00,SPXW220118P05010000,0,0,406.6,412,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05020000,0.25,0,0,0.05,0,2.6313,0,0,1,5020.00,SPXW220118P05020000,444.2,85.5,416.6,422,7,0,-1,0,7
Tue Jan 18 2022,SPXW220118C05025000,0.1,0,0,0.05,0,2.6589,0,0,235,5025.00,SPXW220118P05025000,0,0,421.6,427,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05030000,0.05,0,0,0.05,0,2.6864,0,0,23,5030.00,SPXW220118P05030000,454.3,85.7,426.6,432,7,0,-1,0,7
Tue Jan 18 2022,SPXW220118C05050000,0.05,0,0,0.05,0,2.796,0,0,47,5050.00,SPXW220118P05050000,0,0,446.6,452,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05075000,0.07,0,0,0.05,0,2.9319,0,0,4,5075.00,SPXW220118P05075000,0,0,471.5,477,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05100000,0.05,0,0,0.05,0,3.0667,0,0,2411,5100.00,SPXW220118P05100000,0,0,496.5,502,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05125000,0.07,0,0,0.05,0,3.2003,0,0,7,5125.00,SPXW220118P05125000,0,0,521.5,527,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05150000,0.1,0,0,0.05,0,3.3329,0,0,44,5150.00,SPXW220118P05150000,0,0,546.5,552,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05175000,0.05,0,0,0.05,0,3.4644,0,0,9,5175.00,SPXW220118P05175000,0,0,571.5,577,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05200000,0.07,0,0,0.05,0,3.5949,0,0,1,5200.00,SPXW220118P05200000,0,0,596.5,602,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05225000,0.05,0,0,0.05,0,3.7244,0,0,8,5225.00,SPXW220118P05225000,0,0,621.5,627,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05250000,0.15,0,0,0.05,0,3.8529,0,0,26,5250.00,SPXW220118P05250000,0,0,646.5,652,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05275000,0,0,0,0.05,0,3.9805,0,0,0,5275.00,SPXW220118P05275000,0,0,671.5,677,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05300000,0.05,0,0,0.05,0,4.1071,0,0,61,5300.00,SPXW220118P05300000,0,0,696.5,702,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05350000,0,0,0,0.05,0,4.3578,0,0,0,5350.00,SPXW220118P05350000,0,0,746.5,752,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05400000,0,0,0,0.05,0,4.605,0,0,0,5400.00,SPXW220118P05400000,0,0,796.5,802,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05500000,0,0,0,0.05,0,5.0897,0,0,0,5500.00,SPXW220118P05500000,0,0,896.5,902,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05600000,0,0,0,0.05,0,5.5623,0,0,0,5600.00,SPXW220118P05600000,0,0,996.5,1002,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05700000,0,0,0,0.05,0,6.0235,0,0,0,5700.00,SPXW220118P05700000,0,0,1096.5,1102,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05800000,0.05,0,0,0.05,0,6.4739,0,0,2,5800.00,SPXW220118P05800000,0,0,1196.5,1202,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C05900000,0,0,0,0.05,0,6.9142,0,0,0,5900.00,SPXW220118P05900000,0,0,1296.5,1302,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06000000,0.05,0,0,0.05,0,7.3449,0,0,2,6000.00,SPXW220118P06000000,0,0,1390.9,1408.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06100000,0.05,0,0,0.05,0,7.7665,0,0,2,6100.00,SPXW220118P06100000,0,0,1490.9,1508.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06200000,0,0,0,0.05,0,8.1794,0,0,0,6200.00,SPXW220118P06200000,0,0,1590.9,1608.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06300000,0.05,0,0,0.05,0,0,0,0,1,6300.00,SPXW220118P06300000,0,0,1690.9,1708.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06400000,0,0,0,0.05,0,0,0,0,0,6400.00,SPXW220118P06400000,0,0,1790.9,1808.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06600000,0,0,0,0.05,0,0,0,0,0,6600.00,SPXW220118P06600000,0,0,1990.9,2008.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C06800000,0.05,0,0,0.05,0,0,0,0,1,6800.00,SPXW220118P06800000,0,0,2190.9,2208.5,0,0,-1,0,0
Tue Jan 18 2022,SPXW220118C07000000,0.05,0,0,0.05,0,0,0,0,1,7000.00,SPXW220118P07000000,0,0,2390.9,2408.5,0,0,-1,0,0
Wed Jan 19 2022,SPXW220119C01200000,0,0,3391.5,3409.1,0,0,1,0,0,1200.00,SPXW220119P01200000,0,0,0,0.05,0,6.922,0,0,0
Wed Jan 19 2022,SPXW220119C01400000,0,0,3191.5,3209.1,0,0,1,0,0,1400.00,SPXW220119P01400000,0,0,0,0.05,0,6.1435,0,0,0
Wed Jan 19 2022,SPXW220119C01600000,0,0,2991.5,3009.1,0,0,1,0,0,1600.00,SPXW220119P01600000,0,0,0,0.05,0,5.4701,0,0,0
Wed Jan 19 2022,SPXW220119C01800000,0,0,2791.5,2809.1,0,0,1,0,0,1800.00,SPXW220119P01800000,0,0,0,0.05,0,4.8772,0,0,0
Wed Jan 19 2022,SPXW220119C01900000,0,0,2691.5,2709.1,0,0,1,0,0,1900.00,SPXW220119P01900000,0,0,0,0.05,0,4.6051,0,0,0
Wed Jan 19 2022,SPXW220119C02000000,0,0,2591.5,2609.1,0,0,1,0,0,2000.00,SPXW220119P02000000,0,0,0,0.05,0,4.3469,0,0,0
Wed Jan 19 2022,SPXW220119C02100000,0,0,2491.5,2509.1,0,0,1,0,0,2100.00,SPXW220119P02100000,0.05,0,0,0.05,0,4.1013,0,0,21
Wed Jan 19 2022,SPXW220119C02200000,0,0,2391.5,2409.1,0,0,1,0,0,2200.00,SPXW220119P02200000,0.05,0,0,0.05,0,3.867,0,0,610
Wed Jan 19 2022,SPXW220119C02300000,0,0,2291.5,2309.1,0,0,1,0,0,2300.00,SPXW220119P02300000,0.05,0,0,0.05,0,3.6429,0,0,48
Wed Jan 19 2022,SPXW220119C02400000,0,0,2191.5,2209.1,0,0,1,0,0,2400.00,SPXW220119P02400000,0.05,0,0,0.05,0,3.4282,0,0,30
Wed Jan 19 2022,SPXW220119C02500000,0,0,2091.5,2109.1,0,0,1,0,0,2500.00,SPXW220119P02500000,0.15,0,0,0.05,0,3.2221,0,0,11
Wed Jan 19 2022,SPXW220119C02600000,0,0,1991.5,2009.1,0,0,1,0,0,2600.00,SPXW220119P02600000,0.1,0,0,0.05,0,3.0238,0,0,28
Wed Jan 19 2022,SPXW220119C02700000,0,0,1891.5,1909.1,0,0,1,0,0,2700.00,SPXW220119P02700000,0.05,0,0,0.05,0,2.8326,0,0,530
Wed Jan 19 2022,SPXW220119C02800000,0,0,1791.5,1809.1,0,0,1,0,0,2800.00,SPXW220119P02800000,0.05,0,0,0.05,0,2.6482,-0.0001,0,58
Wed Jan 19 2022,SPXW220119C02900000,0,0,1691.5,1709.1,0,0,0.9999,0,0,2900.00,SPXW220119P02900000,0.2,0,0,0.05,0,2.4699,-0.0002,0,22
Wed Jan 19 2022,SPXW220119C03000000,0,0,1591.5,1609.1,0,0,0.9998,0,0,3000.00,SPXW220119P03000000,0.05,0.025,0,0.05,31,2.2972,-0.0002,0,421
Wed Jan 19 2022,SPXW220119C03100000,0,0,1491.5,1509.1,0,0,0.9998,0,0,3100.00,SPXW220119P03100000,0.05,0.025,0,0.05,25,2.1298,-0.0002,0,58
Wed Jan 19 2022,SPXW220119C03200000,0,0,1391.5,1409.1,0,0,0.9998,0,0,3200.00,SPXW220119P03200000,0.05,0.025,0,0.05,25,1.9673,-0.0002,0,78
Wed Jan 19 2022,SPXW220119C03300000,0,0,1297.6,1302.9,0,0,0.9998,0,0,3300.00,SPXW220119P03300000,0.05,0.025,0,0.05,22,1.8093,-0.0002,0,77
Wed Jan 19 2022,SPXW220119C03400000,0,0,1197.6,1202.9,0,0,0.9998,0,0,3400.00,SPXW220119P03400000,0.05,0.025,0,0.05,18,1.6555,-0.0003,0,238
Wed Jan 19 2022,SPXW220119C03450000,0,0,1147.6,1152.9,0,0,0.9998,0,0,3450.00,SPXW220119P03450000,0.05,0.025,0,0.05,12,1.58,-0.0003,0,406
Wed Jan 19 2022,SPXW220119C03500000,1107.85,-53.55,1097.6,1102.9,4,0,0.9998,0,0,3500.00,SPXW220119P03500000,0.05,0,0,0.05,37,1.5055,-0.0003,0,403
Wed Jan 19 2022,SPXW220119C03550000,0,0,1047.6,1052.9,0,0,0.9998,0,0,3550.00,SPXW220119P03550000,0.05,0,0,0.05,9,1.4319,-0.0003,0,421
Wed Jan 19 2022,SPXW220119C03600000,0,0,997.6,1002.9,0,0,0.9997,0,0,3600.00,SPXW220119P03600000,0.05,0,0,0.05,13,1.3591,-0.0003,0,309
Wed Jan 19 2022,SPXW220119C03650000,0,0,947.6,953.1,0,1.4099,0.9997,0,0,3650.00,SPXW220119P03650000,0.05,0,0,0.05,7,1.2872,-0.0003,0,468
Wed Jan 19 2022,SPXW220119C03675000,0,0,922.6,928.1,0,1.3705,0.9997,0,0,3675.00,SPXW220119P03675000,0.05,0,0,0.05,6,1.2515,-0.0003,0,5
Wed Jan 19 2022,SPXW220119C03700000,0,0,897.6,903.1,0,1.3314,0.9997,0,0,3700.00,SPXW220119P03700000,0.05,0,0,0.05,8,1.216,-0.0004,0,5091
Wed Jan 19 2022,SPXW220119C03725000,0,0,872.6,878.1,0,1.2924,0.9997,0,0,3725.00,SPXW220119P03725000,0.05,0,0,0.05,5,1.1807,-0.0004,0,1604
Wed Jan 19 2022,SPXW220119C03750000,0,0,847.6,853.1,0,1.2537,0.9997,0,0,3750.00,SPXW220119P03750000,0.05,-0.025,0,0.05,205,1.1456,-0.0004,0,1168
Wed Jan 19 2022,SPXW220119C03775000,0,0,822.6,828.1,0,1.2152,0.9997,0,0,3775.00,SPXW220119P03775000,0.05,-0.025,0,0.05,2515,1.1107,-0.0004,0,2462
Wed Jan 19 2022,SPXW220119C03800000,0,0,797.6,803.1,0,1.177,0.9996,0,0,3800.00,SPXW220119P03800000,0.05,-0.025,0,0.05,2435,1.0759,-0.0004,0,20173
Wed Jan 19 2022,SPXW220119C03825000,0,0,772.6,778.1,0,1.1389,0.9996,0,0,3825.00,SPXW220119P03825000,0.05,-0.025,0,0.05,366,1.0413,-0.0004,0,474
Wed Jan 19 2022,SPXW220119C03850000,0,0,747.6,753.1,0,1.101,0.9996,0,0,3850.00,SPXW220119P03850000,0.05,-0.025,0,0.05,935,1.0069,-0.0004,0,1859
Wed Jan 19 2022,SPXW220119C03875000,0,0,722.6,728.1,0,1.0634,0.9996,0,0,3875.00,SPXW220119P03875000,0.05,-0.05,0,0.05,208,0.9726,-0.0004,0,544
Wed Jan 19 2022,SPXW220119C03900000,746.4,0,697.6,703.1,0,1.0259,0.9996,0,4,3900.00,SPXW220119P03900000,0.05,-0.05,0,0.05,105,0.9385,-0.0004,0,1293
Wed Jan 19 2022,SPXW220119C03925000,0,0,672.7,678.1,0,1.0323,0.9996,0,0,3925.00,SPXW220119P03925000,0.07,-0.03,0,0.05,362,0.9046,-0.0005,0,291
Wed Jan 19 2022,SPXW220119C03950000,0,0,647.7,653.1,0,0.994,0.9992,0,0,3950.00,SPXW220119P03950000,0.05,-0.075,0,0.1,894,0.9179,-0.0009,0,1166
Wed Jan 19 2022,SPXW220119C03975000,0,0,622.7,628.1,0,0.9558,0.9992,0,0,3975.00,SPXW220119P03975000,0.05,-0.075,0,0.1,157,0.8826,-0.0009,0,171
Wed Jan 19 2022,SPXW220119C04000000,0,0,597.7,603.1,0,0.9178,0.9987,0,0,4000.00,SPXW220119P04000000,0.07,-0.055,0.05,0.1,94,0.8764,-0.0013,0,16932
Wed Jan 19 2022,SPXW220119C04025000,663.41,0,572.7,578.1,0,0.88,0.9991,0,2,4025.00,SPXW220119P04025000,0.07,-0.055,0,0.1,49,0.8125,-0.001,0,282
Wed Jan 19 2022,SPXW220119C04050000,0,0,547.7,553.1,0,0.8423,0.9986,0,0,4050.00,SPXW220119P04050000,0.07,-0.08,0.05,0.1,237,0.8044,-0.0014,0,1533
Wed Jan 19 2022,SPXW220119C04075000,0,0,522.7,528.1,0,0.8048,0.9986,0,0,4075.00,SPXW220119P04075000,0.07,-0.08,0.05,0.1,1911,0.7686,-0.0015,0,10215
Wed Jan 19 2022,SPXW220119C04100000,0,0,497.7,503.2,0,0.7928,0.9985,0,0,4100.00,SPXW220119P04100000,0.07,-0.105,0.05,0.1,3388,0.7329,-0.0016,0,13726
Wed Jan 19 2022,SPXW220119C04125000,0,0,472.7,478,0,0.6963,0.9984,0,0,4125.00,SPXW220119P04125000,0.15,-0.025,0.05,0.1,1404,0.6974,-0.0016,0,1504
Wed Jan 19 2022,SPXW220119C04150000,0,0,447.7,453,0,0.6604,0.9979,0,0,4150.00,SPXW220119P04150000,0.1,-0.1,0.05,0.15,713,0.6793,-0.0022,0,4415
Wed Jan 19 2022,SPXW220119C04175000,0,0,422.7,428,0,0.6246,0.9978,0,0,4175.00,SPXW220119P04175000,0.15,-0.05,0.05,0.15,775,0.643,-0.0023,0,1042
Wed Jan 19 2022,SPXW220119C04190000,0,0,407.8,413.2,0,0.673,0.9977,0,0,4190.00,SPXW220119P04190000,0.2,-0.025,0.05,0.15,6,0.6213,-0.0024,0,72
Wed Jan 19 2022,SPXW220119C04200000,461.02,0,397.8,403.2,0,0.6575,0.9972,0.0001,5,4200.00,SPXW220119P04200000,0.16,-0.065,0.1,0.15,447,0.6199,-0.0029,0.0001,827
Wed Jan 19 2022,SPXW220119C04210000,0,0,387.8,393.2,0,0.642,0.9971,0.0001,0,4210.00,SPXW220119P04210000,0.12,-0.105,0.1,0.15,284,0.6052,-0.0029,0.0001,368
Wed Jan 19 2022,SPXW220119C04220000,0,0,377.8,383.2,0,0.6265,0.997,0.0001,0,4220.00,SPXW220119P04220000,0.2,-0.05,0.1,0.15,391,0.5905,-0.003,0.0001,118
Wed Jan 19 2022,SPXW220119C04225000,0,0,372.8,378.2,0,0.6188,0.997,0.0001,0,4225.00,SPXW220119P04225000,0.15,-0.1,0.1,0.15,167,0.5832,-0.0031,0.0001,696
Wed Jan 19 2022,SPXW220119C04230000,0,0,367.8,373.2,0,0.611,0.997,0.0001,0,4230.00,SPXW220119P04230000,0.25,0,0.1,0.15,1,0.5758,-0.0031,0.0001,139
Wed Jan 19 2022,SPXW220119C04240000,0,0,357.8,363.2,0,0.5955,0.9964,0.0001,0,4240.00,SPXW220119P04240000,0.25,0,0.1,0.2,5,0.5714,-0.0037,0.0001,66
